Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
CCMCCENTRIQVAL,CCMCCENTRIQVAL,CCMC.DOM,"August 3, 2020 5:20:06 PM","CCMC\healthland (Since: Apr 27, 2020 1:48:51 AM)","July 27, 2020 12:09:13 PM",64.20.236.4/10.21.31.149;,Coleman County Medical Center,Server,Microsoft Windows Server 2016 Standard  x64,1607,14393.3808,N/A,,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-56 4d 84 5b 19 31 a9 90-8c 51 15 61 e3 cf de 96,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz ,8 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (9GB),NECVMWar VMware SATA CD00,vmxnet3 Ethernet Adapter,C,00:50:56:B2:6D:42 (Primary),0,0,1,0,1,0,1,1,0,0
CCMCRDS02,CCMCRDS02,CCMC.DOM,"August 3, 2020 5:20:06 PM","CCMC\cpickett (Since: Jul 29, 2020 6:27:13 AM),CCMC\rsabordo (Since: Jul 30, 2020 7:19:18 AM),CCMC\asabordo (Since: Jul 31, 2020 5:19:34 AM),CCMC\mminshew (Since: Jul 31, 2020 7:02:49 AM),CCMC\bjones (Since: Jul 31, 2020 11:44:18 AM),CCMC\kmcclure (Since: Aug 3, 2020 6:33:51 AM),CCMC\ehutchins (Since: Aug 3, 2020 7:06:08 AM),CCMC\sjones (Since: Aug 3, 2020 7:59:43 AM),CCMC\klopez (Since: Aug 3, 2020 8:04:43 AM),CCMC\nmorales (Since: Aug 3, 2020 8:15:21 AM),CCMC\sdiaz (Since: Aug 3, 2020 8:27:27 AM),CCMC\mcasey (Since: Aug 3, 2020 8:50:34 AM),CCMC\jrambo (Since: Aug 3, 2020 9:00:01 AM),CCMC\mmaxwell (Since: Aug 3, 2020 10:26:55 AM),CCMC\jcantu (Since: Aug 3, 2020 10:49:45 AM),CCMC\wlasater (Since: Aug 3, 2020 11:04:28 AM)","July 27, 2020 12:05:34 PM",64.20.236.4/10.21.31.243;169.254.238.121;,Coleman County Medical Center,Server,Microsoft Windows Server 2016 Standard  x64,1607,14393.3808,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 32 26 fc 14 cc 9a 10-4f 34 4d 8f 13 62 90 e5,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz ,16 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (49GB),NECVMWar VMware SATA CD00,vmxnet3 Ethernet Adapter,C,00:50:56:B2:A7:EA (Primary)02:00:4C:4F:4F:50 ,0,0,0,0,1,0,1,1,0,5
CCMCRDSBROKER,CCMCRDSBROKER,CCMC.DOM,"August 3, 2020 5:20:06 PM","CCMC\administrator (Since: Jul 27, 2020 12:52:39 PM)","July 27, 2020 12:51:05 PM",64.20.236.4/10.21.31.245;,Coleman County Medical Center,Server,Microsoft Windows Server 2016 Standard  x64,1607,14393.3808,N/A,,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 32 7c a8 43 b5 f3 e7-cb 5c 6b 6f cd 9f d4 34,4x Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz ,8 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (39GB),NECVMWar VMware SATA CD00,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:B2:2D:18 (Primary),0,0,1,1,1,0,1,0,0,0
CCMCITTOOLS,CCMCITTOOLS,CCMC.DOM,"August 3, 2020 5:20:04 PM","CCMC\tntbackup (Since: Aug 3, 2020 8:05:08 AM)","August 3, 2020 8:03:01 AM",208.10.145.250/10.3.244.221;192.168.1.17;192.168.2.221;169.254.7.225;,Coleman County Medical Center,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,8259-6551-3571-2911-8475-0676-34,Intel(R) Xeon(R) CPU X5570 @ 2.93GHz ,12 GB,Microsoft Hyper-V Video,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Hyper-V Network Adapter #2,C,00:15:5D:F4:14:04 (Primary)02:00:4C:4F:4F:50 ,0,0,1,1,1,0,0,0,0,0
SMAARTRADIOLOGY,SMAARTRADIOLOGY,CCMC.DOM,"August 3, 2020 5:20:04 PM","CCMC\rwhite (Since: Aug 3, 2020 10:35:58 AM)","August 3, 2020 10:33:30 AM",208.10.145.250/10.3.244.224;,Coleman County Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 040DDP ,OptiPlex 3020,99GVFB2,Intel(R) Pentium(R) CPU G3250 @ 3.20GHz ,3.92 GB,Intel(R) HD Graphics,Realtek High Definition Audio,WDC WD5000AZLX-75K2TA0 ATA Device (465GB),TSSTcorp DVD+-RW SH-216DB ATA Device,Realtek PCIe GBE Family Controller,C,F4:8E:38:74:4B:ED (Primary),0,0,0,0,1,0,0,0,0,0
CCMCLP113,CCMCLP113,CCMC.DOM,"August 3, 2020 12:01:22 PM","CCMC\rwhite (Since: Aug 3, 2020 11:30:14 AM)","July 31, 2020 7:24:28 AM",208.10.145.250/10.3.244.74;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Sentinel Agent,HP,HP 837F ,HP ProBook 470 G5,5CD9164HT3,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz ,7.89 GB,NVIDIA GeForce 930MX,Conexant ISST Audio,KBG30ZMV256G TOSHIBA (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter #2,Realtek PCIe GbE Family Controller #2,Bluetooth Device (Personal Area Network) #2",C,10:5B:AD:52:CF:E1 (Primary)10:5B:AD:52:CF:E2 C4:65:16:AF:D1:72 ,0,0,0,0,1,0,1,0,0,0
CCMCLP112,CCMCLP112,CCMC.DOM,"August 3, 2020 5:20:07 PM","CCMC\mminshew (Since: Jul 28, 2020 10:39:32 AM),CCMC\vmurray (Since: Jul 28, 2020 1:32:23 PM),CCMC\bmann (Since: Jul 29, 2020 1:52:54 PM)","July 28, 2020 10:39:10 AM",208.10.145.250/10.3.244.73;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1803,17134.1246,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Sentinel Agent,HP,HP 837F ,HP ProBook 470 G5,5CD9164HWP,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz ,7.89 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,KBG30ZMV256G TOSHIBA (238GB),,"Realtek PCIe GbE Family Controller,Realtek RTL8822BE 802.11ac PCIe Adapter,Bluetooth Device (Personal Area Network)",C,10:5B:AD:29:99:49 10:5B:AD:29:99:4A C4:65:16:AF:D3:8A (Primary),0,0,0,0,1,0,0,0,0,0
LT-3,LT-3,CCMC.DOM,"July 29, 2020 6:38:57 PM","CCMC\sratliff (Since: Jul 29, 2020 8:34:23 AM)","July 29, 2020 9:33:22 AM",208.10.145.250/10.3.244.138;,Coleman County Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,N/A,Sentinel Agent,Dell Inc.,Dell Inc. 0X2H5X ,Inspiron 3521,14JXWY1,Intel(R) Celeron(R) CPU 1017U @ 1.60GHz ,7.88 GB,Intel(R) HD Graphics,Realtek High Definition Audio,ATA ST320LT012-1DG14 SCSI Disk Device (298GB),PLDS DVD+-RW DU-8A5HH SCSI CdRom Device,"Bluetooth Device (Personal Area Network),Realtek PCIe FE Family Controller,Dell Wireless 1705 802.11b/g/n (2.4GHZ),Microsoft Virtual WiFi Miniport Adapter",C,26:5A:04:A9:BF:96 64:5A:04:A9:BF:96 64:5A:04:A9:BF:97 (Primary)74:86:7A:55:C2:0E ,0,0,0,0,1,0,1,1,0,0
CCMCLP102,CCMCLP102,CCMC.DOM,"January 20, 2020 10:09:56 AM",,"November 26, 2019 11:01:15 AM",208.10.145.250/10.3.244.141;,Coleman County Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. Type2 - Board Product Name1 ,Inspiron 3521,99PYPY1,Intel(R) Celeron(R) CPU 1017U @ 1.60GHz ,7.88 GB,Intel(R) HD Graphics,Bluetooth Audio Device,ATA WDC WD3200BPVT-7 SCSI Disk Device (298GB),TSSTcorp DVD+-RW SU-208CB SCSI CdRom Device,"Bluetooth Device (Personal Area Network),Realtek PCIe FE Family Controller,Dell Wireless 1705 802.11b/g/n (2.4GHZ),Microsoft Virtual WiFi Miniport Adapter",C,26:5A:04:A1:1E:98 64:5A:04:A1:1E:98 64:5A:04:A1:1E:99 (Primary)EC:F4:BB:8B:78:09 ,0,0,0,0,1,0,0,1,0,0
CCMCLP108,CCMCLP108,CCMC.DOM,"June 10, 2020 4:35:39 PM","CCMCLP108\Administrator (Since: Jun 10, 2020 2:26:32 PM)","June 10, 2020 2:22:55 PM",208.10.145.250/10.3.100.33;,Coleman County Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 02K3Y4 ,Latitude E6510,BZ153Q1,Intel(R) Core(TM) i5 CPU M 580 @ 2.67GHz ,3.86 GB,Intel(R) HD Graphics,IDT High Definition Audio CODEC,ST9160314AS (149GB),Optiarc DVD+-RW AD-7930H,"Intel(R) 82577LM Gigabit Network Connection,DW1520 Wireless-N WLAN Half-Mini Card",C,5C:26:0A:3E:28:3E (Primary)C0:CB:38:80:74:84 ,0,0,0,0,1,0,1,2,0,0
CCMCLP111,CCMCLP111,CCMC.DOM,"August 3, 2020 5:20:04 PM","CCMC\jhensley (Since: Aug 3, 2020 2:08:00 PM)","August 3, 2020 2:07:30 PM",208.10.145.250/10.3.244.171;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Sentinel Agent,HP,HP 837F ,HP ProBook 470 G5,5CD9255WVX,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz ,7.89 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,WDC PC SN520 SDAPNUW-256G-1006 (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network)",C,80:E8:2C:1E:06:95 EC:5C:68:DF:62:F5 (Primary)EC:5C:68:DF:62:F6 ,0,0,0,0,1,0,0,0,0,0
CCMC-316,CCMC-316,CCMC.DOM,"August 3, 2020 12:01:23 PM","CCMC\hhunter (Since: Aug 3, 2020 8:48:53 AM)","July 30, 2020 5:10:40 PM",208.10.145.250/10.3.244.105;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller",C,A0:1E:0B:0D:66:8A F4:D1:08:D8:0D:CE (Primary)F4:D1:08:D8:0D:D2 ,0,0,0,0,1,0,0,0,0,0
CCMC-317,CCMC-317,CCMC.DOM,"August 3, 2020 5:20:04 PM","CCMC\bstrawbr (Since: Aug 3, 2020 8:21:45 AM)","August 3, 2020 8:18:59 AM",208.10.145.250/10.3.244.204;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller",C,A0:1E:0B:0D:67:D9 F4:D1:08:D5:38:2E (Primary)F4:D1:08:D5:38:32 ,0,0,0,0,1,0,0,0,0,0
CCMC-319,CCMC-319,CCMC.DOM,"August 3, 2020 5:20:04 PM","CCMC\cmiller (Since: Aug 1, 2020 11:29:43 AM),CCMC\sdonica (Since: Aug 1, 2020 7:28:36 PM)","July 31, 2020 11:28:48 PM",208.10.145.250/10.3.244.114;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.476,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller",C,20:79:18:B6:00:80 (Primary)20:79:18:B6:00:84 A0:1E:0B:0D:6B:5B ,0,0,0,0,1,0,1,0,0,0
CCMC-321,CCMC-321,CCMC.DOM,"August 3, 2020 5:20:07 PM","CCMC\bmann (Since: Aug 3, 2020 8:07:47 AM)","August 3, 2020 8:06:29 AM",208.10.145.250/10.3.244.50;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller",C,20:79:18:B6:7B:8C (Primary)20:79:18:B6:7B:90 A0:1E:0B:0D:67:60 ,0,0,0,0,1,0,0,0,0,0
CCMC-339,CCMC-339,CCMC.DOM,"August 3, 2020 5:20:07 PM","CCMC\vmurray (Since: Jul 29, 2020 8:29:41 AM)","July 29, 2020 8:28:42 AM",208.10.145.250/10.3.244.31;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller",C,20:79:18:9C:15:FD (Primary)A0:1E:0B:0D:66:9E ,0,0,1,1,1,0,0,0,0,0
CCMC-318,CCMC-318,CCMC.DOM,"August 3, 2020 5:20:04 PM","CCMC\bgober (Since: Jul 30, 2020 6:57:22 PM),CCMC\acoco (Since: Jul 31, 2020 12:16:37 PM),CCMC\smaurici (Since: Jul 31, 2020 7:13:54 PM),CCMC\sdonica (Since: Aug 1, 2020 2:55:46 AM),CCMC\amartine (Since: Aug 2, 2020 7:11:04 AM)","July 30, 2020 7:09:38 AM",208.10.145.250/10.3.244.43;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller",C,20:79:18:B7:01:42 (Primary)20:79:18:B7:01:46 A0:1E:0B:0D:66:59 ,0,0,0,0,1,0,0,0,0,0
CCMC-320,CCMC-320,CCMC.DOM,"August 3, 2020 5:20:03 PM","CCMC\hhutchin (Since: Aug 2, 2020 6:41:10 PM)","July 31, 2020 6:50:29 PM",208.10.145.250/10.3.244.134;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"Samsung BJTD4R (29GB),SSD (223GB)",,"Intel(R) Dual Band Wireless-AC 3168,Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller",C,00:FF:14:70:8D:CB 20:79:18:A4:B8:07 (Primary)20:79:18:A4:B8:0B A0:1E:0B:0D:6E:D5 ,0,0,0,0,1,0,0,0,0,0
CCMC-340,CCMC-340,CCMC.DOM,"August 3, 2020 5:20:05 PM","CCMC\kmcclure (Since: Aug 3, 2020 6:33:24 AM)","July 27, 2020 6:46:43 AM",208.10.145.250/10.3.244.238;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller",C,A0:1E:0B:0D:67:D3 F4:D1:08:D7:B8:DD (Primary)F4:D1:08:D7:B8:E1 ,0,0,0,0,1,0,0,0,0,0
CCMC-376,CCMC-376,CCMC.DOM,"August 3, 2020 5:20:04 PM","CCMC\cpickett (Since: Jul 22, 2020 6:44:42 AM)","July 22, 2020 3:31:18 AM",208.10.145.250/10.3.244.174;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:66:E0 F4:D1:08:D5:CB:13 (Primary)F4:D1:08:D5:CB:17 ,0,0,0,0,1,0,0,0,0,0
SR003,SR003,CCMC.DOM,"August 3, 2020 5:20:03 PM","CCMC\administrator (Since: Jun 22, 2020 4:09:42 PM)","June 22, 2020 4:07:01 PM",208.10.145.250/10.3.244.22;169.254.6.99;,Coleman County Medical Center,Server,Microsoft® Windows Server® 2008 Standard SP2 x64,6.0,6002,Microsoft Office Professional 2007,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,4143-8777-1925-1452-6953-1098-61,Intel(R) Xeon(R) CPU E5-2630 0 @ 2.30GHz ,12 GB,Microsoft Virtual Machine Bus Video Device,N/A,Virtual HD ATA Device (1862GB),Msft Virtual CD/ROM ATA Device,Microsoft Virtual Machine Bus Network Adapter,C,00:15:5D:F4:12:04 (Primary)02:00:4C:4F:4F:50 ,0,0,0,1,1,0,0,0,0,1
CCMC-TABLET2,CCMC-TABLET2,CCMC.DOM,"April 16, 2020 9:47:46 AM","CCMC\mburdick (Since: Mar 31, 2020 9:07:15 AM)","March 31, 2020 9:20:21 AM",208.10.145.250/10.3.244.144;,Coleman County Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 067RKH ,Latitude XT3,C93JWN1,Intel(R) Core(TM) i5-2520M CPU @ 2.50GHz ,3.88 GB,Intel(R) HD Graphics 3000,IDT High Definition Audio CODEC,ST500LT025-1A5142 (465GB),,"Intel(R) 82579LM Gigabit Network Connection,DW1501 Wireless-N WLAN Half-Mini Card",C,BC:30:5B:FC:7C:91 (Primary)E0:06:E6:64:DE:B8 ,0,0,0,0,1,0,2,1,0,2
CCMC-341,CCMC-341,CCMC.DOM,"April 14, 2020 11:47:29 AM","CCMC\kmcclure (Since: Apr 14, 2020 9:09:12 AM)","April 14, 2020 9:08:11 AM",208.10.145.250/10.3.244.103;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.720,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:9B:C2:42 (Primary)20:79:18:9B:C2:46 A0:1E:0B:0D:6D:62 ,0,0,0,0,1,0,0,4,0,0
CCMC-304,CCMC-304,CCMC.DOM,"August 3, 2020 5:20:06 PM","CCMC\tkirkpat (Since: Aug 3, 2020 8:11:11 AM)","August 3, 2020 3:49:21 PM",208.10.145.250/10.3.244.130;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.388,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6F:20 F4:D1:08:D5:34:8C (Primary)F4:D1:08:D5:34:90 ,0,0,0,0,1,0,0,1,0,0
CCMC-305,CCMC-305,CCMC.DOM,"August 3, 2020 5:20:04 PM","CCMC\ezarate (Since: Jul 28, 2020 4:40:36 PM),CCMC\dhail (Since: Jul 29, 2020 7:58:18 AM)","July 24, 2020 7:58:02 PM",208.10.145.250/10.3.244.30;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",Dell DVD+/-RW DW316 USB Device,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:D2:D0 (Primary)20:79:18:B6:D2:D4 A0:1E:0B:0D:6D:D5 ,0,0,0,0,1,0,0,0,0,0
CCMC-307,CCMC-307,CCMC.DOM,"August 3, 2020 5:20:06 PM","CCMC\ecrutche (Since: Aug 3, 2020 8:15:09 AM)","August 3, 2020 8:14:29 AM",208.10.145.250/10.3.244.113;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.388,"Microsoft Office 365 Business, Build  16.0.13001.20384",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:9B:C2:88 (Primary)20:79:18:9B:C2:8C A0:1E:0B:0D:69:F9 ,0,0,0,0,1,0,0,1,0,0
CCMC-308,CCMC-308,CCMC.DOM,"August 3, 2020 5:20:05 PM","CCMC\bbrudney (Since: Jul 28, 2020 7:18:32 AM)","August 3, 2020 7:00:00 AM",208.10.145.250/10.3.244.185;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:A5:0E:15 (Primary)20:79:18:A5:0E:19 A0:1E:0B:0D:6B:4B ,0,0,0,0,1,0,0,3,0,0
CCMC-309,CCMC-309,CCMC.DOM,"July 29, 2020 1:58:37 PM","CCMC\dlongley (Since: Jul 27, 2020 8:20:58 AM)","July 24, 2020 4:14:53 PM",208.10.145.250/192.168.2.154;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:D2:EE (Primary)20:79:18:B6:D2:F2 A0:1E:0B:0D:6D:DD ,0,0,0,0,1,0,0,0,0,0
CCMC-310,CCMC-310,CCMC.DOM,"August 3, 2020 5:20:07 PM","CCMC\tcasey (Since: Jul 30, 2020 8:13:46 AM)","July 30, 2020 8:13:13 AM",208.10.145.250/192.168.2.153;,Coleman County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:9C:14:E5 (Primary)20:79:18:9C:14:E9 A0:1E:0B:0D:69:20 ,0,0,0,0,1,0,0,0,0,0
