Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
PC24-PC,PC24-PC,Treehouse.local,"May 14, 2020 2:52:07 AM","TREEHOUSE\maleman (Since: May 13, 2020 7:27:22 AM)","May 12, 2020 12:45:55 PM",97.77.159.210/192.168.16.85;,Treehouse Pediatrics,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2010 SP2, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 042P49 ,OptiPlex 3010,CT07QW1,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,7.97 GB,ATI Radeon HD 2400 Pro,Conexant HD Audio,WDC WD2500AAKX-75U6AA0 ATA Device (232GB),TSSTcorp DVD+-RW SH-216CB ATA Device,Realtek PCIe GBE Family Controller,C,78:45:C4:39:E1:BA (Primary),0,0,0,0,0,0,3,2,0,2
TREEHOUSEVS2,TREEHOUSEVS2,WORKGROUP,"May 14, 2020 2:52:07 AM","TREEHOUSEVS2\Tntadmin (Since: Feb 11, 2020 1:04:33 PM),TREEHOUSEVS2\Administrator (Since: Apr 28, 2020 1:37:08 PM)","December 19, 2019 1:49:01 PM",97.77.159.210/192.168.16.174;192.168.16.81;192.168.16.98;192.168.16.106;169.254.65.239;,Treehouse Pediatrics,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,,Dell Inc.,Dell Inc. 00NH4P ,PowerEdge R710,13B2TR1,2x Intel(R) Xeon(R) CPU E5645 @ 2.40GHz ,47.99 GB,Standard VGA Graphics Adapter,N/A,"DELL PERC H700 SCSI Disk Device (1116GB),WD My Book 1110 USB Device (930GB)","WD Virtual CD 1110 USB Device,TEAC DVD-ROM DV-28SW ATA Device","QLogic BCM5709C Gigabit Ethernet (NDIS VBD Client),QLogic BCM5709C Gigabit Ethernet (NDIS VBD Client) #9,QLogic BCM5709C Gigabit Ethernet (NDIS VBD Client) #42,New Virtual Network,DTS/Eprescribe",C,02:00:4C:4F:4F:50 78:2B:CB:3B:97:B6 78:2B:CB:3B:97:B8 78:2B:CB:3B:97:BA 78:2B:CB:3B:97:BC (Primary),0,0,0,0,1,0,7,25,0,2
PC52,PC52,Treehouse.local,"May 13, 2020 8:16:40 AM","TREEHOUSE\abadipe (Since: Apr 30, 2020 10:03:36 AM)","April 30, 2020 3:02:33 PM",97.77.159.210/127.0.0.1;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,"Microsoft Office Professional 2010 SP2, Build  14.0.7015.1000",Symantec Endpoint Protection,Intel(R) Client Systems,Intel Corporation NUC7i5BNB ,NUC7i5BNK,G6BN91300YBK,Intel(R) Core(TM) i5-7260U CPU @ 2.20GHz ,7.89 GB,Intel(R) Iris(R) Plus Graphics 640,Intel(R) Display Audio,Micron_1100_MTFDDAV512TBN (476GB),,"Intel(R) Ethernet Connection (4) I219-V,Intel(R) Dual Band Wireless-AC 8265,Bluetooth Device (Personal Area Network)",C,1C:69:7A:00:2B:84 (Primary)98:3B:8F:8F:B3:03 98:3B:8F:8F:B3:07 ,0,0,0,0,1,0,4,2,0,0
THPTAB125,THPTAB125,Treehouse.local,"May 14, 2020 2:52:09 AM","TREEHOUSE\abadipe (Since: Apr 27, 2020 8:24:42 AM)","May 14, 2020 1:33:19 AM",97.77.159.210/192.168.16.125;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.836,"Microsoft Office Professional 2010 SP2, Build  16.0.12730.20250",Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Pro 6 ,Surface Pro 6,021710392253,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz ,7.93 GB,Intel(R) UHD Graphics 620,Intel(R) Display Audio,SAMSUNG KUS020203M-B000 (119GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network)",C,70:BC:10:5E:5C:A4 (Primary)70:BC:10:5E:5C:A5 ,0,0,0,0,1,0,0,3,0,0
PC14,PC14,Treehouse.local,"May 13, 2020 10:17:04 PM","TREEHOUSE\tchang (Since: May 13, 2020 8:13:57 AM)","May 13, 2020 1:13:40 PM",97.77.159.210/192.168.16.117;,Treehouse Pediatrics,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2010 SP2, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0D28YY ,OptiPlex 790,BY6JTR1,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz ,3.88 GB,Intel(R) HD Graphics,High Definition Audio Device,Samsung SSD 860 EVO 250GB ATA Device (232GB),PLDS DVD-ROM DS-8D3SH ATA Device,Intel(R) 82579LM Gigabit Network Connection,C,18:03:73:D4:6B:E4 (Primary),0,0,0,0,1,0,0,0,0,0
THPTAB122,THPTAB122,Treehouse.local,"May 13, 2020 8:12:07 PM","TREEHOUSE\jmoore (Since: May 12, 2020 7:30:36 AM)","May 4, 2020 7:26:34 PM",97.77.159.210/192.168.16.92;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Go ,Surface Go,026943483351,Intel(R) Pentium(R) CPU 4415Y @ 1.60GHz ,7.91 GB,Intel(R) HD Graphics 615,Realtek High Definition Audio(SST),KBG30ZPZ128G TOSHIBA (119GB),,"Qualcomm Atheros QCA61x4A Wireless Network Adapter,Bluetooth Device (Personal Area Network)",C,D8:C4:97:9F:59:48 (Primary)D8:C4:97:9F:59:49 ,0,0,0,0,1,0,3,2,0,0
PC26-PC,PC26-PC,Treehouse.local,"May 14, 2020 2:52:08 AM","TREEHOUSE\swhite (Since: May 11, 2020 7:54:10 AM)","May 11, 2020 12:51:09 PM",97.77.159.210/192.168.16.108;,Treehouse Pediatrics,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2010 SP2, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 042P49 ,OptiPlex 3010,CT06QW1,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,3.97 GB,NVIDIA GeForce 210 ,NVIDIA High Definition Audio,WDC WD2500AAKX-75U6AA0 ATA Device (232GB),TSSTcorp DVD+-RW SH-216CB ATA Device,Realtek PCIe GBE Family Controller,C,78:45:C4:39:DF:94 (Primary),0,0,0,0,1,0,1,2,0,1
THPTAB121,THPTAB121,Treehouse.local,"May 3, 2020 12:58:26 AM","TREEHOUSE\cassieb (Since: May 1, 2020 9:17:20 AM)","April 30, 2020 5:32:48 PM",99.129.97.123/192.168.1.94;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Go ,Surface Go,034609683151,Intel(R) Pentium(R) CPU 4415Y @ 1.60GHz ,7.91 GB,Intel(R) HD Graphics 615,Realtek High Definition Audio(SST),KBG30ZPZ128G TOSHIBA (119GB),,Qualcomm Atheros QCA61x4A Wireless Network Adapter,C,D8:C4:97:96:AE:3F (Primary),0,0,0,0,0,0,0,3,0,0
PC49-LAPTOP,PC49-LAPTOP,Treehouse.local,"February 13, 2020 3:16:48 PM","TREEHOUSE\brivera (Since: Feb 12, 2020 4:39:25 PM)","February 13, 2020 6:26:50 AM",97.77.159.210/192.168.16.68;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.657,N/A,Windows Defender,HP,HP 837F ,HP ProBook 470 G5,5CD8304SMC,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz ,15.9 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,SK hynix PC401 HFS256GD9TNG-62A0A (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network)",C,C8:D9:D2:81:75:B5 DC:A2:66:21:A9:9D (Primary)DC:A2:66:21:A9:9E ,0,0,0,0,1,0,2,1,0,0
PC21-PC,PC21-PC,Treehouse.local,"May 14, 2020 2:52:10 AM","PC21-PC\tntadmin (Since: Mar 11, 2020 4:42:24 PM)","May 14, 2020 2:40:21 AM",97.77.159.210/192.168.16.110;,Treehouse Pediatrics,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2010 SP2, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 042P49 ,OptiPlex 3010,CT16QW1,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,3.97 GB,RADEON X600 Series (Microsoft Corporation - WDDM) ,Conexant HD Audio,WDC WD2500AAKX-75U6AA0 ATA Device (232GB),TSSTcorp DVD+-RW SH-216CB ATA Device,Realtek PCIe GBE Family Controller,C,78:45:C4:39:EA:6B (Primary),0,0,0,0,1,0,2,2,0,0
THPTAB127,THPTAB127,Treehouse.local,"April 13, 2020 6:49:25 AM","TREEHOUSE\llarios (Since: Mar 26, 2020 8:01:04 AM)","April 4, 2020 3:09:13 PM",97.77.159.210/192.168.16.141;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.720,"Microsoft Office Professional 2010 SP2, Build  14.0.7015.1000",Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Go ,Surface Go,009864185251,Intel(R) Pentium(R) CPU 4415Y @ 1.60GHz ,7.91 GB,Intel(R) HD Graphics 615,Realtek High Definition Audio(SST),KBG30ZPZ128G TOSHIBA (119GB),,Qualcomm Atheros QCA61x4A Wireless Network Adapter,C,D8:C4:97:DF:24:FD (Primary),0,0,0,0,1,0,0,3,0,0
THPTAB114,THPTAB114,WORKGROUP,"May 14, 2020 2:52:07 AM","THPTAB114\Lisa Wright (Since: May 13, 2020 4:16:08 PM)","May 13, 2020 9:15:52 PM",97.77.159.210/192.168.16.164;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Home  x64,1909,18363.836,N/A,Windows Defender,Microsoft Corporation,Microsoft Corporation Surface Go ,Surface Go,003214482451,Intel(R) Pentium(R) CPU 4415Y @ 1.60GHz ,7.91 GB,Intel(R) HD Graphics 615,Realtek High Definition Audio(SST),KBG30ZPZ128G TOSHIBA (119GB),,"Qualcomm Atheros QCA61x4A Wireless Network Adapter,Bluetooth Device (Personal Area Network)",C,D8:C4:97:1D:20:6D (Primary)D8:C4:97:1D:20:6E (Primary),0,0,0,0,0,0,0,0,0,0
THPTAB109,THPTAB109,WORKGROUP,"May 14, 2020 2:31:50 AM","THPTAB109\Keather Allen (Since: May 13, 2020 5:33:20 PM)","May 13, 2020 10:32:29 PM",97.77.159.210/192.168.16.84;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Home  x64,1909,18363.836,N/A,Windows Defender,Microsoft Corporation,Microsoft Corporation Surface Go ,Surface Go,025593482751,Intel(R) Pentium(R) CPU 4415Y @ 1.60GHz ,7.91 GB,Intel(R) HD Graphics 615,Realtek High Definition Audio(SST),KBG30ZPZ128G TOSHIBA (119GB),,"Qualcomm Atheros QCA61x4A Wireless Network Adapter,Bluetooth Device (Personal Area Network)",C,D8:C4:97:84:75:A6 (Primary)D8:C4:97:84:75:A7 ,0,0,0,0,0,0,0,0,0,0
THPTAB108,THPTAB108,WORKGROUP,"May 13, 2020 10:12:54 PM","THPTAB108\Ting Chang (Since: May 13, 2020 8:30:53 AM)","April 15, 2020 6:28:48 PM",97.77.159.210/192.168.16.134;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,N/A,Windows Defender,Microsoft Corporation,Microsoft Corporation Surface Pro ,Surface Pro,058328283053,Intel(R) Core(TM) i5-7300U CPU @ 2.60GHz ,7.93 GB,Intel(R) HD Graphics 620,Intel(R) Display Audio,Skhynix BC501 NVMe 128GB (119GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network)",C,F0:6E:0B:CF:D0:6F (Primary)F0:6E:0B:CF:D0:70 ,0,0,0,0,0,0,4,2,0,0
PC43_LAPTOP,PC43_LAPTOP,WORKGROUP,"May 13, 2020 10:12:14 PM","PC43_LAPTOP\Robin Holt (Since: Apr 16, 2020 12:34:19 AM)","April 16, 2020 5:31:29 AM",97.81.173.49/192.168.1.145;192.168.16.54;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,N/A,Symantec Endpoint Protection,HP,HP 81D1 ,HP ENVY Notebook,5CG7325MF7,Intel(R) Core(TM) i7-7500U CPU @ 2.70GHz ,7.89 GB,Intel(R) HD Graphics 620,Conexant ISST Audio,ST2000LM007-1R8174 (1863GB),,"Intel(R) Dual Band Wireless-AC 7265,Bluetooth Device (Personal Area Network) #2",C,00:60:73:F8:6E:F2 CC:2F:71:41:79:22 (Primary)CC:2F:71:41:79:26 ,0,0,0,0,1,0,1,2,0,0
THPTAB107,THPTAB107,Treehouse.local,"May 13, 2020 10:04:21 PM","TREEHOUSE\ahorihan (Since: May 7, 2020 12:22:11 PM)","May 13, 2020 2:28:26 PM",97.77.159.210/192.168.16.67;,Treehouse Pediatrics,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Pro ,Surface Pro,058022483053,Intel(R) Core(TM) i5-7300U CPU @ 2.60GHz ,7.93 GB,Intel(R) HD Graphics 620,Intel(R) Display Audio,Skhynix BC501 NVMe 128GB (119GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network)",C,F0:6E:0B:CF:C4:D3 (Primary)F0:6E:0B:CF:C4:D4 ,0,0,0,0,0,0,0,3,0,0
