Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
SCHFILESHARE1,SCHFILESHARE1,sabine.local,"August 3, 2020 5:20:07 PM","SABINE\administrator (Since: Jun 26, 2020 9:08:25 AM)","June 26, 2020 6:50:03 AM",173.185.151.194/192.168.56.14;,Sabine County Hospital,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,2467-4133-1759-8552-7649-9333-56,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz ,4 GB,Microsoft Virtual Machine Bus Video Device,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Virtual Machine Bus Network Adapter,C,00:15:5D:38:A8:08 (Primary),0,0,1,0,1,0,1,0,0,0
SCH204,SCH204,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\carnaud (Since: Aug 3, 2020 7:11:50 AM)","July 22, 2020 7:15:56 AM",173.185.151.194/192.168.56.130;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,HP,HP 83EE ,HP ProDesk 600 G4 SFF,MXL8302JL6,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz ,7.78 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,SK hynix BC501 HFM256GDJTNG-8310A (238GB),hp HLDS DVDRW  GUD1N,Intel(R) Ethernet Connection (7) I219-LM,C,18:60:24:F3:DE:9B (Primary),0,0,0,0,1,0,0,3,0,0
SCH148,SCH148,sabine.local,"August 3, 2020 5:20:03 PM","SABINE\lab1 (Since: Jul 30, 2020 9:39:53 AM)","July 29, 2020 5:51:36 PM",173.185.151.194/192.168.56.132;,Sabine County Hospital,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24544,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0PU052 ,OptiPlex 755,86YYKH1,Intel(R) Core(TM)2 Duo CPU E7200 @ 2.53GHz ,3.24 GB,Intel(R) Q35 Express Chipset Family,SoundMAX Integrated Digital HD Audio,HDS724040KLSA80 ATA Device (372GB),HL-DT-ST DVD+-RW GT10N ATA Device,Intel(R) 82566DM-2 Gigabit Network Connection,C,00:21:70:37:2B:A3 (Primary),0,0,0,0,1,0,0,1,0,4
SCH182,SCH182,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\cmoody (Since: Aug 3, 2020 1:50:05 PM)","August 3, 2020 1:48:02 PM",173.185.151.194/192.168.56.117;,Sabine County Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3646h ,HP Compaq 8000 Elite SFF PC,MXL1121G9T,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.87 GB,LogMeIn Mirror Driver,High Definition Audio Device,Maxtor 6H500F0 ATA Device (465GB),hp DVDROM DH40N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:23:24:28:85:E9 (Primary),0,0,0,0,1,0,0,1,0,0
SCHAMAZONTS,SCHAMAZONTS,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\administrator (Since: Mar 9, 2020 10:39:27 AM)","June 26, 2020 6:49:26 AM",173.185.151.194/192.168.56.7;,Sabine County Hospital,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,4256-5037-7471-0591-5147-2863-69,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz ,8 GB,Microsoft Virtual Machine Bus Video Device,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Virtual Machine Bus Network Adapter,C,00:15:5D:38:A8:07 (Primary),0,0,1,0,1,0,0,0,0,0
SCHLP105,SCHLP105,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\Kconn (Since: Aug 2, 2020 6:57:41 PM)","August 2, 2020 7:42:32 AM",173.185.151.194/192.168.56.136;,Sabine County Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0JGC48 ,Vostro 3550,1XP2VP1,Intel(R) Core(TM) i3-2310M CPU @ 2.10GHz ,2.91 GB,Intel(R) HD Graphics Family,IDT High Definition Audio CODEC,WDC WD2500BEKT-75PVMT0 (232GB),HL-DT-ST DVD+-RW GT32N,"Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller,Intel(R) Centrino(R) Wireless-N 1030,Microsoft Virtual WiFi Miniport Adapter,Microsoft Virtual WiFi Miniport Adapter #2",C,78:2B:CB:ED:B6:1E BC:77:37:41:95:F1 BC:77:37:41:95:F2 BC:77:37:41:95:F5 (Primary),0,0,0,0,1,0,0,1,0,0
SCHTNTAPP,SCHTNTAPP,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\administrator (Since: Jul 9, 2020 3:21:02 PM)","June 26, 2020 6:48:27 AM",173.185.151.194/192.168.56.162;169.254.32.229;,Sabine County Hospital,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,9491-6819-2778-6927-6679-1794-50,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz ,3.91 GB,Microsoft Virtual Machine Bus Video Device,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Virtual Machine Bus Network Adapter,C,00:15:5D:38:A8:01 (Primary)02:00:4C:4F:4F:50 ,0,0,1,1,1,0,0,0,0,0
SCHTIMETRAK,SCHTIMETRAK,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\administrator (Since: Jul 28, 2020 11:41:33 AM)","June 26, 2020 6:48:00 AM",173.185.151.194/192.168.56.17;,Sabine County Hospital,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,4400-9224-3263-3628-0705-7559-52,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz ,4 GB,Microsoft Virtual Machine Bus Video Device,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Virtual Machine Bus Network Adapter,C,00:15:5D:38:A8:0A (Primary),0,0,1,0,1,0,0,0,0,0
SCHOPALFORWARDE,SCHOPALFORWARDE,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\administrator (Since: Mar 9, 2020 10:32:40 AM)","June 26, 2020 6:48:35 AM",173.185.151.194/192.168.56.9;,Sabine County Hospital,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,0891-2542-6010-8574-2456-8590-35,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz ,4 GB,LogMeIn Mirror Driver,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Virtual Machine Bus Network Adapter,C,00:15:5D:38:A8:05 (Primary),0,0,0,0,1,0,1,0,0,0
SCHDC2,SCHDC2,sabine.local,"August 3, 2020 5:20:07 PM","SABINE\administrator (Since: Jun 29, 2020 9:37:08 AM),SABINE\jennifer (Since: Jul 10, 2020 10:06:49 AM)","June 26, 2020 6:48:01 AM",173.185.151.194/192.168.56.8;169.254.128.18;,Sabine County Hospital,Domain Controller,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,7930-5938-0145-0932-1688-1311-00,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz ,4 GB,Microsoft Virtual Machine Bus Video Device,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Virtual Machine Bus Network Adapter,C,00:15:5D:38:A8:04 (Primary)02:00:4C:4F:4F:50 ,0,0,0,0,1,0,0,0,0,0
SCHVS2,SCHVS2,WORKGROUP,"August 3, 2020 5:20:04 PM","SCHVS2\tntadmin (Since: Jun 16, 2020 8:40:56 AM)","June 26, 2020 6:44:02 AM",173.185.151.194/192.168.56.166;192.168.56.121;,Sabine County Hospital,Server,Microsoft Windows Server 2008 R2 Datacenter SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 00W9X3 ,PowerEdge R710,1GRXVH1,2x Intel(R) Xeon(R) CPU X5550 @ 2.67GHz ,55.99 GB,Standard VGA Graphics Adapter,N/A,DELL PERC 6/i SCSI Disk Device (136GB),TSSTcorp DVD+-RW TS-L633C ATA Device,"Broadcom BCM5709C NetXtreme II GigE (NDIS VBD Client),Broadcom BCM5709C NetXtreme II GigE (NDIS VBD Client) #3,Broadcom BCM5709C NetXtreme II GigE (NDIS VBD Client) #4,Local Area Connection 2 - Virtual Network,Temp Virtual Network",C,00:26:B9:41:8F:0B (Primary)00:26:B9:41:8F:0D 00:26:B9:41:8F:0F 00:26:B9:41:8F:11 ,0,0,0,0,1,0,7,0,0,1
SCHTBFILESRVR,SCHTBFILESRVR,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\administrator (Since: Nov 14, 2019 1:15:26 PM)","May 11, 2019 1:02:05 PM",71.29.88.122/192.168.60.11;,Sabine County Hospital,Domain Controller,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,HP,HP ProLiant ML150 G5 ,ProLiant ML150 G5,USE825NB6R,Intel(R) Xeon(R) CPU L5430 @ 2.66GHz ,8 GB,Standard VGA Graphics Adapter,N/A,"ADAPTEC RAID 1 SCSI Disk Device (232GB),WD My Book 1170 USB Device (1862GB)",TSSTcorp DVD-ROM TS-H353B ATA Device,Broadcom NetXtreme Gigabit Ethernet,C,00:21:5A:BC:F3:87 (Primary),0,0,1,0,1,0,1,4,0,0
SCH201,SCH201,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\bebarb (Since: Jul 28, 2020 8:08:15 AM)","August 1, 2020 1:16:18 AM",71.29.88.122/192.168.60.128;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,HP,HP 82B4 ,HP ProDesk 600 G3 SFF,2UA72930ZM,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz ,7.88 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,TOSHIBA DT01ACA100 (931GB),hp PLDS DVDRW  DU8AESH,Intel(R) Ethernet Connection (5) I219-LM,C,40:B0:34:F2:AF:2D (Primary),0,0,0,0,1,0,0,2,0,0
SCH205,SCH205,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\swhite (Since: Aug 3, 2020 8:13:25 AM)","August 2, 2020 1:12:18 AM",71.29.88.122/192.168.60.201;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,HP,HP 83F2 ,HP ProDesk 400 G5 SFF,MXL83833X3,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz ,7.84 GB,Intel(R) UHD Graphics 630,Synaptics HD Audio,SK hynix BC501 HFM256GDJTNG-8310A (238GB),hp HLDS DVDRW  GUD1N,Realtek PCIe GbE Family Controller,C,F4:39:09:00:04:2C (Primary),0,0,0,0,1,0,0,0,0,1
SCH203,SCH203,sabine.local,"August 3, 2020 5:20:07 PM","SABINE\mdickinson (Since: Jul 23, 2020 9:24:25 AM)","July 23, 2020 9:23:57 AM",71.29.88.122/192.168.60.125;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,HP,HP 82B4 ,HP ProDesk 600 G3 SFF,2UA8031KBL,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz ,7.88 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,MTFDDAK256TBN-1AR1ZABHA (238GB),hp HLDS DVDRW  GUD1N,Intel(R) Ethernet Connection (5) I219-LM,C,18:60:24:F2:4B:57 (Primary),0,0,0,0,1,0,0,1,0,0
SCH207,SCH207,sabine.local,"July 30, 2020 1:59:14 PM","SABINE\lvasquez (Since: Jul 29, 2020 3:16:10 PM)","July 28, 2020 8:51:10 AM",173.185.151.194/192.168.56.101;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,HP,HP 83F2 ,HP ProDesk 400 G5 SFF,MXL8383413,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz ,7.84 GB,Intel(R) UHD Graphics 630,Synaptics HD Audio,SK hynix BC501 HFM256GDJTNG-8310A (238GB),hp HLDS DVDRW  GUD1N,Realtek PCIe GbE Family Controller,C,F4:39:09:00:04:39 (Primary),0,0,0,0,1,0,0,2,0,1
SCH208,SCH208,sabine.local,"August 3, 2020 5:20:07 PM","SABINE\tsysboard (Since: Jun 29, 2020 8:00:58 PM)","June 29, 2020 7:51:59 PM",173.185.151.194/192.168.56.158;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.900,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,HP,HP 82BF ,HP Z2 Mini G3 Workstation,2UA84330D8,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz ,7.79 GB,Intel(R) HD Graphics 530,Realtek High Definition Audio,SAMSUNG MZVLB256HAHQ-000H2 (238GB),,"Intel(R) Ethernet Connection (2) I219-LM,Intel(R) Dual Band Wireless-AC 8265,Bluetooth Device (Personal Area Network)",C,10:E7:C6:35:00:72 (Primary)38:BA:F8:18:D0:62 38:BA:F8:18:D0:66 ,0,0,0,0,1,0,1,3,0,0
SCHLP119,SCHLP119,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\mbenefield (Since: Jul 27, 2020 9:13:10 PM)","July 27, 2020 9:12:38 PM",173.185.151.194/192.168.56.122;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1809,17763.1282,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,HP,HP 837F ,HP ProBook 470 G5,5CD91298D5,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz ,15.89 GB,NVIDIA GeForce 930MX,Conexant ISST Audio,SK hynix BC501 HFM256GDJTNG-8310A (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network)",C,48:5F:99:80:E1:2D (Primary)48:5F:99:80:E1:2E C4:65:16:9D:25:F2 ,0,0,0,0,1,1,0,2,1,0
SCH202,SCH202,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\bhenson (Since: Jul 28, 2020 9:16:52 AM)","July 22, 2020 9:01:07 AM",173.185.151.194/192.168.56.127;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,HP,HP 82B4 ,HP ProDesk 600 G3 SFF,2UA729311L,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz ,7.88 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,TOSHIBA DT01ACA100 (931GB),hp PLDS DVDRW  DU8AESH,Intel(R) Ethernet Connection (5) I219-LM,C,40:B0:34:F2:B1:9A (Primary),0,0,0,0,1,0,0,0,0,0
SCHLP118,SCHLP118,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\sgass (Since: Jul 16, 2020 12:44:09 PM)","July 30, 2020 12:05:53 PM",173.185.151.194/192.168.56.141;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1809,17763.1282,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,HP,HP 837F ,HP ProBook 470 G5,5CD91298FT,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz ,15.89 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,SK hynix BC501 HFM256GDJTNG-8310A (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network)",C,48:5F:99:80:A6:B1 (Primary)48:5F:99:80:A6:B2 C4:65:16:9D:1F:69 ,0,0,0,0,1,0,0,2,1,0
SCHLP116,SCHLP116,sabine.local,"July 20, 2020 3:59:02 PM","SABINE\kweathersby (Since: Jul 20, 2020 2:52:12 PM)","July 20, 2020 2:51:30 PM",173.185.151.194/192.168.56.186;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Book 2 ,Surface Book 2,030525684557,Intel(R) Core(TM) i5-7300U CPU @ 2.60GHz ,7.92 GB,Intel(R) HD Graphics 620,Intel(R) Display Audio,BA HFS256GD9TNG-62A0A (238GB),,Marvell AVASTAR Wireless-AC Network Controller,C,28:16:A8:5B:03:D6 (Primary),0,0,0,0,1,0,0,1,0,0
SCHLP114,SCHLP114,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\swhite (Since: Jul 27, 2020 12:38:58 PM)","July 31, 2020 4:51:00 PM",71.29.88.122/192.168.56.1;192.168.60.166;,Sabine County Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YH79Y ,Dell System Inspiron N7110,56D54S1,Intel(R) Core(TM) i5-2450M CPU @ 2.50GHz ,3.9 GB,Intel(R) HD Graphics 3000,Realtek High Definition Audio,ST9500325AS ATA Device (465GB),HL-DT-ST DVD+-RW GT50N ATA Device,"Realtek PCIe FE Family Controller,Intel(R) Centrino(R) Wireless-N 1030,Microsoft Virtual WiFi Miniport Adapter,Microsoft Virtual WiFi Miniport Adapter #2,Bluetooth Device (Personal Area Network)",C,0A:00:27:00:00:18 4C:80:93:7F:D6:EF 4C:80:93:7F:D6:F0 4C:80:93:7F:D6:F3 84:8F:69:BE:88:CB (Primary),0,0,0,0,1,0,0,1,0,0
SCHLP121,SCHLP121,sabine.local,"January 7, 2020 10:47:35 AM","SABINE\jhowell (Since: Jan 6, 2020 3:24:48 PM)","January 6, 2020 4:17:03 PM",173.185.151.194/192.168.56.137;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.295,"Microsoft Office Professional 2010 SP2, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0JGC48 ,Vostro 3550,3XP2VP1,Intel(R) Core(TM) i3-2310M CPU @ 2.10GHz ,2.91 GB,Intel(R) HD Graphics 3000,High Definition Audio Device,KINGSTON SA400S37240G (223GB),HL-DT-ST DVD+-RW GT32N,"Intel(R) Centrino(R) Wireless-N 1030,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,78:2B:CB:ED:AB:8E BC:77:37:42:A6:17 (Primary)BC:77:37:42:A6:1B ,0,0,0,0,1,0,3,2,0,0
SCHLP115,SCHLP115,sabine.local,"December 24, 2019 5:21:50 PM","SABINE\caseyclark (Since: Dec 24, 2019 10:12:56 AM)","December 24, 2019 11:08:33 AM",173.185.151.194/192.168.50.182;,Sabine County Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0G2R51 ,Vostro 3500,B9YW9N1,Intel(R) Core(TM) i3 CPU M 370 @ 2.40GHz ,3.8 GB,Intel(R) HD Graphics,High Definition Audio Device,ST9320423AS ATA Device (298GB),PLDS DVD+-RW DS-8A5SH ATA Device,"Realtek RTL8168D/8111D Family PCI-E Gigabit Ethernet NIC (NDIS 6.20),DW1501 Wireless-N WLAN Half-Mini Card",C,1C:65:9D:7A:3C:C6 F0:4D:A2:A4:98:1C (Primary),0,0,0,0,1,0,0,0,0,0
SCHLP117,SCHLP117,sabine.local,"August 3, 2020 5:42:01 PM","SABINE\sabrinawhite (Since: Jul 16, 2020 6:08:36 AM),SABINE\kbuckley (Since: Jul 16, 2020 9:59:01 AM),SABINE\tlucius (Since: Jul 16, 2020 7:20:32 PM),SABINE\trudd (Since: Jul 23, 2020 7:52:29 AM),SABINE\jfelts (Since: Jul 25, 2020 12:05:32 PM),SABINE\ella.brown (Since: Jul 27, 2020 3:44:58 PM)","July 16, 2020 4:00:55 AM",173.185.151.194/192.168.56.116;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.900,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Book 2 ,Surface Book 2,030616584557,Intel(R) Core(TM) i5-7300U CPU @ 2.60GHz ,7.92 GB,Intel(R) HD Graphics 620,Intel(R) Display Audio,BK HFS256GD9MNC-5310A (238GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network)",C,28:16:A8:5A:FD:F2 (Primary)28:16:A8:5A:FD:F3 ,0,0,0,0,1,0,0,0,0,0
SCHLP107,SCHLP107,WORKGROUP,"April 26, 2020 8:29:40 PM","SCHLP107\TNTadmin (Since: Apr 13, 2020 3:41:52 PM)","April 26, 2020 3:06:47 PM",75.106.48.207/192.168.0.100;,Sabine County Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0JGC48 ,Vostro 3550,HTRTRP1,Intel(R) Core(TM) i3-2310M CPU @ 2.10GHz ,2.91 GB,Intel(R) HD Graphics 3000,High Definition Audio Device,WDC WD3200BPVT-22JJ5T0 ATA Device (298GB),HL-DT-ST DVD+-RW GT32N ATA Device,"Realtek PCIe GBE Family Controller,Intel(R) Centrino(R) Wireless-N 1030,Microsoft Virtual WiFi Miniport Adapter,Microsoft Virtual WiFi Miniport Adapter #2,Bluetooth Device (Personal Area Network)",C,78:2B:CB:D8:D5:33 (Primary)BC:77:37:30:0A:9D BC:77:37:30:0A:9E BC:77:37:30:0A:A1 ,0,0,0,0,1,0,0,2,0,0
SABRDS1,SABRDS1,pm.local,"August 3, 2020 5:20:06 PM","PM\cdunn (Since: Jun 26, 2020 2:16:32 PM),PM\swhite (Since: Aug 3, 2020 7:47:04 AM),PM\sabspiritservice (Since: Jun 26, 2020 7:07:43 PM),PM\clee (Since: Jul 10, 2020 11:21:06 AM),PM\cmoody (Since: Aug 3, 2020 1:11:02 PM),PM\jseago (Since: Aug 3, 2020 1:30:10 PM),PM\kjackson (Since: Aug 3, 2020 7:38:36 AM),PM\larchie (Since: Aug 3, 2020 7:56:20 AM),PM\raulds (Since: Aug 3, 2020 7:58:24 AM),PM\raulds (Since: Aug 3, 2020 7:59:08 AM),PM\aweeks (Since: Aug 3, 2020 1:36:36 PM),PM\jseago (Since: Aug 3, 2020 8:00:53 AM),PM\cray (Since: Aug 3, 2020 8:05:37 AM),PM\snantz (Since: Aug 3, 2020 1:43:57 PM),PM\dprice (Since: Aug 3, 2020 8:08:34 AM),PM\sandrawoodard (Since: Aug 3, 2020 1:46:39 PM),PM\swhite (Since: Aug 3, 2020 1:56:01 PM),PM\lwilliams (Since: Aug 3, 2020 8:12:56 AM),PM\mkime (Since: Aug 3, 2020 8:14:20 AM),PM\snantz (Since: Aug 3, 2020 8:17:46 AM),PM\jross (Since: Aug 3, 2020 1:46:42 PM),PM\aweeks (Since: Aug 3, 2020 8:20:15 AM),PM\cgarrett (Since: Aug 3, 2020 8:35:45 AM),PM\vgibbs (Since: Aug 3, 2020 8:42:13 AM),PM\mmoore (Since: Aug 3, 2020 8:53:58 AM),PM\bebarb (Since: Aug 3, 2020 9:00:22 AM),PM\jseago (Since: Aug 3, 2020 9:03:35 AM),PM\gbackofen (Since: Aug 3, 2020 9:56:14 AM),PM\mdickinson (Since: Aug 3, 2020 10:08:17 AM),PM\sgass (Since: Aug 3, 2020 10:42:25 AM)","June 26, 2020 1:50:54 PM",64.20.236.4/10.21.31.36;,Sabine County Hospital,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP2, Build  12.0.6425.1000",,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 0f 0e f9 a0 2c 70 41-00 a0 40 a4 a3 27 92 00,2x Intel(R) Xeon(R) CPU X5660 @ 2.80GHz ,16 GB,Standard VGA Graphics Adapter,N/A,VMware Virtual disk SCSI Disk Device (94GB),"NECVMWar VMware IDE CDR10 ATA Device,MagicISO Virtual DVD-ROM0000",Intel(R) PRO/1000 MT Network Connection,C,00:50:56:8F:00:07 (Primary),0,0,1,0,1,14,107,52,0,2
SABSQL1,SABSQL1,pm.local,"August 3, 2020 5:20:05 PM","PM\srwooster (Since: Sep 14, 2019 7:05:34 AM),SABSQL1\support (Since: Jan 8, 2020 9:19:14 AM),PM\cdunn (Since: Jan 28, 2020 8:20:21 AM)","June 18, 2019 3:30:04 AM",64.20.236.4/10.21.31.53;,Sabine County Hospital,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 0f 25 5f 73 e4 89 f9-53 7e 9b a2 1d fc 48 51,4x Intel(R) Xeon(R) CPU X5660 @ 2.80GHz ,64 GB,Standard VGA Graphics Adapter,N/A,VMware Virtual disk SCSI Disk Device (149GB),NECVMWar VMware IDE CDR10 ATA Device,vmxnet3 Ethernet Adapter,C,00:50:56:8F:00:05 (Primary),0,0,0,0,1,4,84,58,0,0
