Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
C-DRTEMP,C-DRTEMP,cranememorial.org,"December 18, 2019 2:26:37 PM","CRANEMEMORIAL\sbailey (Since: Nov 25, 2019 10:00:50 AM),CRANEMEMORIAL\fboccalandro (Since: Dec 4, 2019 8:32:24 AM),CRANEMEMORIAL\guestdr (Since: Dec 10, 2019 11:03:16 AM)","November 25, 2019 3:55:45 PM",166.141.77.207/192.168.3.173;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1809,17763.805,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 042P49 ,OptiPlex 3010,6960CZ1,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,3.9 GB,LogMeIn Mirror Driver,High Definition Audio Device,ST250DM000-1BD141 (232GB),PLDS DVD+-RW DS-8A9SH,Realtek PCIe GbE Family Controller,C,C8:1F:66:1D:63:AF (Primary),0,0,0,0,0,0,0,1,0,0
CMHDC1,CMHDC1,cranememorial.org,"May 26, 2020 11:33:53 PM","CRANEMEMORIAL\jennifer (Since: Sep 30, 2019 5:19:38 PM),CRANEMEMORIAL\di7 (Since: Nov 5, 2019 11:45:28 AM),CRANEMEMORIAL\srwooster (Since: Dec 16, 2019 4:16:55 PM),CRANEMEMORIAL\carson (Since: Mar 18, 2020 9:31:17 AM),CRANEMEMORIAL\stiolo (Since: Mar 9, 2020 12:07:32 PM)","September 19, 2019 11:15:37 PM",66.102.228.98/192.168.3.15;,Crane Memorial Hospital,Domain Controller,Microsoft Windows Server 2016 Standard  x64,1607,14393.3204,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,8577-8953-4410-3530-8269-5208-86,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,8 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (60GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:7B:04 (Primary),0,0,0,0,1,0,1,1,0,0
P-RECEPTION2019,P-RECEPTION2019,cranememorial.org,"January 10, 2020 7:48:28 PM","CRANEMEMORIAL\odelagarza (Since: Jan 8, 2020 11:02:21 AM)","January 9, 2020 6:00:34 PM",66.102.228.98/192.168.3.152;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1809,17763.805,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0WR7PY ,OptiPlex 7010,17M9V12,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,3.89 GB,LogMeIn Mirror Driver,High Definition Audio Device,WDC WD5000AAKX-75U6AA0 (465GB),MATSHITA DVD+-RW UJ8E1,Intel(R) 82579LM Gigabit Network Connection,C,34:17:EB:A6:C9:44 (Primary),0,0,0,0,0,0,2,3,0,0
APPASSURE,APPASSURE,cranememorial.org,"May 26, 2020 11:33:52 PM","CRANEMEMORIAL\carson (Since: Jul 12, 2019 2:23:56 PM),CRANEMEMORIAL\tntbackup (Since: Feb 27, 2020 8:40:05 AM)","July 12, 2019 7:22:36 PM",66.102.228.98/192.168.3.35;,Crane Memorial Hospital,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0W7H8C ,PowerEdge T320,J8M6WW1,Intel(R) Xeon(R) CPU E5-2403 0 @ 1.80GHz ,32 GB,Matrox G200eR,N/A,"DELL PERC H710 SCSI Disk Device (1843GB),DELL PERC H710 SCSI Disk Device (1881GB),Toshiba External USB 3.0 USB Device (2794GB)",PLDS DVD-ROM DH-16D6S ATA Device,Broadcom NetXtreme Gigabit Ethernet,C,E0:DB:55:08:22:B2 (Primary),0,0,1,0,1,0,1,3,0,0
C-CHECKIN3,C-CHECKIN3,cranememorial.org,"May 26, 2020 11:33:49 PM","CRANEMEMORIAL\tkennedy (Since: May 18, 2020 8:21:24 AM),CRANEMEMORIAL\aflores (Since: May 21, 2020 10:33:58 AM)","May 13, 2020 9:26:30 AM",66.102.228.98/192.168.3.235;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.836,N/A,Windows Defender,Microsoft Corporation,Microsoft Corporation Surface Pro ,Surface Pro,016121380253,Intel(R) Core(TM) m3-7Y30 CPU @ 1.00GHz ,3.93 GB,Intel(R) HD Graphics 615,Intel(R) Display Audio,THNSN0128GTYA TOSHIBA (119GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network)",C,C4:9D:ED:89:C6:03 (Primary)C4:9D:ED:89:C6:04 ,0,0,0,0,1,0,1,2,0,0
H-PHARMACY1,H-PHARMACY1,cranememorial.org,"April 8, 2020 8:06:30 PM","CRANEMEMORIAL\di7 (Since: Mar 24, 2020 4:10:28 PM),CRANEMEMORIAL\Rmorris (Since: Mar 24, 2020 4:43:23 PM)","March 24, 2020 9:08:12 PM",66.102.228.98/192.168.3.245;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Home & Business 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0WR7PY ,OptiPlex 7010,749KH02,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,7.89 GB,Intel(R) HD Graphics,Realtek High Definition Audio,ST500DM002-1BD142 (465GB),MATSHITA DVD+-RW UJ8E1,Intel(R) 82579LM Gigabit Network Connection,C,F8:B1:56:D2:85:81 (Primary),0,0,0,0,1,0,0,3,0,0
C-NURSES4,C-NURSES4,cranememorial.org,"January 6, 2020 9:47:27 PM","CRANEMEMORIAL\jburks (Since: Dec 30, 2019 7:58:49 AM),CRANEMEMORIAL\ynavarette (Since: Jan 2, 2020 8:01:06 AM)","January 6, 2020 7:51:48 PM",66.102.228.98/192.168.3.136;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24540,"Microsoft Office Home & Business 2013, Build  15.0.5189.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 042P49 ,OptiPlex 3010,43HDDX1,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,3.41 GB,LogMeIn Mirror Driver,Conexant HD Audio,"WDC WD5000AAKX-75U6AA0 ATA Device (465GB),Seagate BUP BK USB Device (4657GB)",PLDS DVD-ROM DS-8D9SH ATA Device,Realtek PCIe GBE Family Controller,C,A4:1F:72:6E:1A:09 (Primary),0,0,0,0,1,0,0,0,0,0
H-MAINT4,H-MAINT4,cranememorial.org,"December 14, 2019 12:37:45 AM","CRANEMEMORIAL\jmartin (Since: Dec 2, 2019 7:35:44 AM)","December 2, 2019 9:12:19 AM",66.102.228.98/192.168.3.188;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Home & Business 2010, Build  15.0.4454.1510",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0WR7PY ,OptiPlex 7010,88SCDZ1,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz ,15.96 GB,AMD Radeon HD 7470,AMD High Definition Audio Device,"ST1000DM003-1CH162 (931GB),Ativa My 4GB USB Device (3GB)",HL-DT-ST DVD+-RW GTA0N,Intel(R) 82579LM Gigabit Network Connection,C,F8:B1:56:B9:5E:CD (Primary),0,0,0,0,1,0,1,4,0,0
H-MEDREC2019,H-MEDREC2019,cranememorial.org,"May 26, 2020 10:13:43 PM","CRANEMEMORIAL\jhardcastle (Since: May 18, 2020 12:17:12 PM)","May 18, 2020 5:06:28 PM",66.102.228.98/192.168.3.182;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.836,"Microsoft Office Professional 2007, Build  16.0.12730.20270",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0FDY5C ,OptiPlex 5050,BSDCJL2,Intel(R) Core(TM) i5-6600 CPU @ 3.30GHz ,7.87 GB,LogMeIn Mirror Driver,Realtek Audio,ST500DM0 09-2F110A SCSI Disk Device (465GB),HL-DT-ST DVD+-RW GU90N SCSI CdRom Device,Intel(R) Ethernet Connection (5) I219-V,C,D8:9E:F3:14:29:27 (Primary),0,0,0,0,0,0,0,3,0,0
H-DIETARY1,H-DIETARY1,cranememorial.org,"May 26, 2020 7:33:49 PM","CRANEMEMORIAL\thair (Since: May 26, 2020 2:05:13 PM)","May 26, 2020 7:02:46 PM",66.102.228.98/192.168.3.172;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Home & Business 2010, Build  15.0.4454.1510",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0WR7PY ,OptiPlex 7010,6Z5ZK02,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,3.89 GB,LogMeIn Mirror Driver,Realtek High Definition Audio,ST500DM002-1BD142 (465GB),HL-DT-ST DVD+-RW GTA0N,Intel(R) 82579LM Gigabit Network Connection,C,F8:B1:56:E4:93:8B (Primary),0,0,0,0,1,0,0,6,0,2
IT-LAPTOP2-PC,IT-LAPTOP2-PC,cranememorial.org,"May 22, 2020 10:18:50 PM","CRANEMEMORIAL\jharbin (Since: May 19, 2020 10:31:21 PM)","May 20, 2020 3:59:12 AM",66.102.228.98/192.168.3.161;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 00C002 ,Latitude 5580,84KT4H2,Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz ,7.63 GB,Intel(R) HD Graphics 520,Realtek Audio,TOSHIBA MQ01ACF050 SCSI Disk Device (465GB),,"Bluetooth Device (Personal Area Network),Intel(R) Ethernet Connection (4) I219-LM,Qualcomm QCA61x4A 802.11ac Wireless Adapter",C,D4:81:D7:E1:7D:6C F8:DA:0C:3D:43:A3 F8:DA:0C:3D:43:A4 (Primary),0,0,0,0,0,0,1,2,0,1
P-DESKTOPDR2019,P-DESKTOPDR2019,cranememorial.org,"January 10, 2020 4:28:49 PM","CRANEMEMORIAL\di7 (Since: Jan 10, 2020 9:18:17 AM)","January 10, 2020 3:16:51 PM",66.102.228.98/192.168.3.239;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.535,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0T7D40 ,OptiPlex 5040,4DGKMF2,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz ,7.93 GB,LogMeIn Mirror Driver,Realtek Audio,WDC WD5000AZLX-75K2TA0 (465GB),PLDS DVD+-RW DU-8A5LH,Intel(R) Ethernet Connection (2) I219-V,C,18:66:DA:41:AC:D4 (Primary),0,0,0,0,0,0,0,1,0,0
H-NURSES3,H-NURSES3,cranememorial.org,"January 23, 2020 2:22:55 PM","CRANEMEMORIAL\jharbin (Since: Jan 22, 2020 7:01:48 PM)","January 23, 2020 1:01:38 PM",66.102.228.98/192.168.3.242;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0T7D40 ,OptiPlex 5040,FMFJMF2,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz ,7.89 GB,LogMeIn Mirror Driver,Intel(R) Display Audio,ST500DM0 02-1SB10A SCSI Disk Device (465GB),PLDS DVD+-RW DU-8A5LH SCSI CdRom Device,Intel(R) Ethernet Connection (2) I219-V,C,18:66:DA:49:88:F3 (Primary),0,0,0,0,1,0,0,1,0,0
H-MEDCART2,H-MEDCART2,cranememorial.org,"May 26, 2020 11:33:49 PM","CRANEMEMORIAL\opowell (Since: May 25, 2020 11:05:08 PM)","May 26, 2020 4:04:08 AM",66.102.228.98/192.168.3.184;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,PIONEERPOS,PIONEERPOS STEALTH-H87 ,STEALTH-H87,5M74349,Intel(R) Core(TM) i3-4330TE CPU @ 2.40GHz ,3.94 GB,Intel(R) HD Graphics 4600,Realtek High Definition Audio,WDC WD3200LPCX-00VHA SCSI Disk Device (298GB),,"Intel(R) Ethernet Connection I217-LM,Intel(R) Centrino(R) Advanced-N 6205 #10,Microsoft Virtual WiFi Miniport Adapter #11",C,00:07:32:4C:59:0B (Primary)84:3A:4B:01:15:34 84:3A:4B:01:15:35 ,0,0,0,0,1,0,0,2,0,0
H-AR1,H-AR1,cranememorial.org,"February 10, 2020 3:56:16 PM","CRANEMEMORIAL\di7 (Since: Feb 10, 2020 9:07:50 AM)","February 10, 2020 3:07:17 PM",66.102.228.98/192.168.3.100;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24544,"Microsoft Office Home & Business 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0F6X5P ,OptiPlex 390,BRHJKQ1,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz ,3.16 GB,Intel(R) HD Graphics Family,Conexant HD Audio,WDC WD5000AAKX-753CA1 ATA Device (465GB),PLDS DVD+-RW DS-8A5SH ATA Device,Realtek PCIe GBE Family Controller,C,F0:4D:A2:FD:10:3C (Primary),0,0,0,0,1,0,0,7,0,5
H-OFFICE3,H-OFFICE3,cranememorial.org,"January 28, 2020 2:32:13 PM","CRANEMEMORIAL\di7 (Since: Jan 27, 2020 4:35:13 PM)","January 27, 2020 10:22:14 PM",66.102.228.98/192.168.3.177;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Home & Business 2010, Build  15.0.4569.1506",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0WR7PY ,OptiPlex 7010,43Q6L02,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,3.89 GB,Intel(R) HD Graphics,Realtek High Definition Audio,"WDC WD5000AAKX-75U6AA0 (465GB),Seagate BUP BK USB Device (4657GB)",HL-DT-ST DVD+-RW GTA0N,Intel(R) 82579LM Gigabit Network Connection,C,F8:B1:56:E4:75:D9 (Primary),0,0,0,0,0,0,1,3,0,1
H-DR1,H-DR1,cranememorial.org,"January 16, 2020 7:09:12 PM","CRANEMEMORIAL\Sgumato (Since: Dec 26, 2019 8:17:38 AM),CRANEMEMORIAL\jgarcia (Since: Jan 4, 2020 9:38:04 PM),CRANEMEMORIAL\aprilf (Since: Jan 7, 2020 10:05:50 PM)","December 21, 2019 1:06:38 AM",66.102.228.98/192.168.3.147;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24411,"Microsoft Office Home & Business 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0F6X5P ,OptiPlex 390,BRHFKQ1,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz ,3.16 GB,LogMeIn Mirror Driver,Conexant HD Audio,WDC WD5000AAKX-753CA1 ATA Device (465GB),PLDS DVD+-RW DS-8A5SH ATA Device,Realtek PCIe GBE Family Controller,C,F0:4D:A2:FD:0E:4A (Primary),0,0,0,0,1,0,6,2,0,0
H-AP4,H-AP4,cranememorial.org,"May 26, 2020 11:33:49 PM","CRANEMEMORIAL\beckye (Since: May 22, 2020 8:39:12 AM)","May 26, 2020 2:33:47 PM",66.102.228.98/192.168.3.150;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24385,"Microsoft Office Professional 2010 SP2, Build  15.0.5241.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 042P49 ,OptiPlex 3010,3T3T6Y1,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,3.41 GB,LogMeIn Mirror Driver,Conexant HD Audio,ST500DM002-1BD142 ATA Device (465GB),TSSTcorp DVD-ROM SN-108DN ATA Device,Realtek PCIe GBE Family Controller,C,A4:1F:72:85:D1:59 (Primary),0,0,1,0,0,0,4,1,0,2
H-RADIOLOGY2,H-RADIOLOGY2,cranememorial.org,"May 26, 2020 11:33:53 PM","CRANEMEMORIAL\chernandez (Since: May 22, 2020 10:16:10 PM)","May 22, 2020 12:46:02 PM",66.102.228.98/192.168.3.118;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24411,"Microsoft Office Home & Business 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 042P49 ,OptiPlex 3010,CCYJRW1,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,3.41 GB,LogMeIn Mirror Driver,Conexant HD Audio,WDC WD5000AAKX-75U6AA0 ATA Device (465GB),HL-DT-ST DVD+-RW GHA2N ATA Device,Realtek PCIe GBE Family Controller,C,A4:1F:72:4F:A5:67 (Primary),0,0,0,0,1,0,1,3,0,4
CMHVH1,CMHVH1,WORKGROUP,"May 26, 2020 11:33:52 PM","CMHVH1\Administrator (Since: Sep 24, 2019 4:02:31 PM)","September 19, 2019 11:13:37 PM",66.102.228.98/192.168.3.181;192.168.3.243;192.168.3.254;192.168.3.226;,Crane Memorial Hospital,Server,Microsoft Windows Server 2016 Standard  x64,1607,14393.3204,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0599V5 ,PowerEdge R730xd,DDH7C42,2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,127.91 GB,Microsoft Basic Display Adapter,N/A,"DELL PERC H730P Mini SCSI Disk Device (558GB),DELL PERC H730P Mini SCSI Disk Device (2233GB)",,"Intel(R) Gigabit 4P I350-t rNDC,Intel(R) Gigabit 4P I350-t Adapter,Intel(R) Gigabit 4P I350-t rNDC #4,Intel(R) Gigabit 4P I350-t Adapter #2,Intel(R) Gigabit 4P I350-t Adapter #3,Intel(R) Gigabit 4P I350-t Adapter #4,Hyper-V Virtual Ethernet Adapter #2,Hyper-V Virtual Ethernet Adapter #3",C,A0:36:9F:07:F5:B4 A0:36:9F:07:F5:B5 A0:36:9F:07:F5:B6 A0:36:9F:07:F5:B7 BC:30:5B:F0:CD:5C BC:30:5B:F0:CD:5D (Primary)BC:30:5B:F0:CD:5E BC:30:5B:F0:CD:5F ,0,0,0,0,1,0,3,1,0,7
C-CHECKIN4,C-CHECKIN4,cranememorial.org,"May 21, 2020 9:32:59 PM","CRANEMEMORIAL\ynavarette (Since: May 21, 2020 8:33:03 AM)","May 19, 2020 9:58:15 PM",66.102.228.98/192.168.3.230;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.836,N/A,Windows Defender,Microsoft Corporation,Microsoft Corporation Surface Pro ,Surface Pro,017550380253,Intel(R) Core(TM) m3-7Y30 CPU @ 1.00GHz ,3.93 GB,Intel(R) HD Graphics 615,Intel(R) Display Audio,THNSN0128GTYA TOSHIBA (119GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network)",C,C4:9D:ED:89:D0:AD (Primary)C4:9D:ED:89:D0:AE ,0,0,0,0,1,0,1,2,0,0
C-MOBILE4,C-MOBILE4,cranememorial.org,"January 13, 2020 7:18:52 PM","CRANEMEMORIAL\jbelles (Since: 9/11/2019 7:54:13 PM),CRANEMEMORIAL\agamboa (Since: 9/30/2019 3:45:35 PM),CRANEMEMORIAL\CShoemaker (Since: 12/2/2019 2:37:53 PM)","September 11, 2019 6:52:44 PM",66.102.228.98/192.168.3.142;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.295,"Microsoft Office Home & Business 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,LENOVO,LENOVO 42962WU ,42962WU,R9GRLW3,Intel(R) Core(TM) i5-2520M CPU @ 2.50GHz ,3.89 GB,Intel(R) HD Graphics 3000,Conexant 20672 SmartAudio HD,HITACHI HTS723225A7A365  OPAL (232GB),,"Intel(R) 82579LM Gigabit Network Connection,Intel(R) Centrino(R) Advanced-N 6205",C,08:11:96:19:8B:EC F0:DE:F1:86:65:15 (Primary),0,0,0,0,1,0,1,2,0,0
P-DESKTOP2019B,P-DESKTOP2019B,cranememorial.org,"May 26, 2020 11:33:52 PM","CRANEMEMORIAL\cshoemaker (Since: May 21, 2020 8:06:52 AM)","May 14, 2020 2:01:24 PM",66.102.228.98/192.168.3.141;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0654JC ,OptiPlex 5060,25J04Z2,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz ,7.8 GB,LogMeIn Mirror Driver,Realtek Audio,TOSHIBA KSG60ZMV256G M.2 2280 256GB (238GB),PLDS DVD+-RW DU-8A5LH,Intel(R) Ethernet Connection (7) I219-V,C,E4:54:E8:5B:D9:DC (Primary),0,0,0,0,1,0,0,3,0,0
IT-LAPTOP1,IT-LAPTOP1,cranememorial.org,"May 26, 2020 11:33:52 PM","CRANEMEMORIAL\agamboa (Since: May 26, 2020 11:09:42 AM)","May 26, 2020 4:08:22 PM",66.102.228.98/172.31.99.141;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 00C098 ,Latitude 5580,1Z5T4H2,Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz ,7.66 GB,Intel(R) HD Graphics 520,Realtek Audio,TOSHIBA MQ01ACF050 SCSI Disk Device (465GB),,"Bluetooth Device (Personal Area Network),Intel(R) Ethernet Connection (4) I219-LM,Qualcomm QCA61x4A 802.11ac Wireless Adapter",C,A4:4C:C8:67:2D:24 F8:DA:0C:3D:37:99 F8:DA:0C:3D:37:9A (Primary),0,0,0,0,0,0,0,3,0,1
H-LAB6,H-LAB6,cranememorial.org,"February 11, 2020 8:08:52 PM","CRANEMEMORIAL\rkarki (Since: Dec 23, 2019 6:41:55 AM),CRANEMEMORIAL\jedwards (Since: Dec 23, 2019 8:22:02 AM),CRANEMEMORIAL\jbalintona (Since: Dec 24, 2019 1:31:27 AM)","February 11, 2020 5:58:23 PM",66.102.228.98/192.168.3.119;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24411,"Microsoft Office Home & Business 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0F6X5P ,OptiPlex 390,BRJ8KQ1,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz ,3.16 GB,LogMeIn Mirror Driver,Conexant HD Audio,WDC WD5000AAKX-753CA1 ATA Device (465GB),PLDS DVD+-RW DS-8A5SH ATA Device,Realtek PCIe GBE Family Controller,C,F0:4D:A2:FD:11:67 (Primary),0,0,0,0,0,0,3,28,0,2
H-NURSES7,H-NURSES7,cranememorial.org,"May 23, 2020 11:33:28 PM","CRANEMEMORIAL\khafer (Since: May 21, 2020 7:42:58 AM)","May 23, 2020 9:05:42 PM",66.102.228.98/192.168.3.179;,Crane Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,PIONEERPOS,PIONEERPOS STEALTH-H87 ,STEALTH-H87,5M69846,Intel(R) Core(TM) i3-4330TE CPU @ 2.40GHz ,3.94 GB,Intel(R) HD Graphics 4600,Realtek High Definition Audio,WDC WD3200LPCX-00VHA SCSI Disk Device (298GB),,"Intel(R) Ethernet Connection I217-LM,Intel(R) Centrino(R) Advanced-N 6205 #8,Microsoft Virtual WiFi Miniport Adapter #9",C,00:07:32:3D:46:3D (Primary)E0:9D:31:B9:13:B0 E0:9D:31:B9:13:B1 ,0,0,0,0,0,0,0,11,0,1
IT-LAPTOPR1,IT-LAPTOPR1,cranememorial.org,"April 2, 2020 2:24:22 PM","CRANEMEMORIAL\stiolo (Since: Mar 31, 2020 9:31:51 AM)","December 18, 2019 4:08:54 PM",66.102.228.98/172.31.98.44;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1809,17763.615,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0J7MXV ,Latitude XT3,1384CZ1,Intel(R) Core(TM) i3-2330M CPU @ 2.20GHz ,3.88 GB,Intel(R) HD Graphics 3000,High Definition Audio Device,TOSHIBA MQ01ACF032 (298GB),,"Intel(R) 82579LM Gigabit Network Connection,Intel(R) Centrino(R) Advanced-N 6205,Bluetooth Device (Personal Area Network)",C,A4:DB:30:21:6C:ED D4:BE:D9:FF:C7:3D (Primary)E0:9D:31:24:6D:54 ,0,0,0,0,0,1,3,3,0,0
H-AP3,H-AP3,cranememorial.org,"May 26, 2020 11:33:51 PM","CRANEMEMORIAL\beckye (Since: Apr 15, 2020 3:26:29 PM)","April 15, 2020 7:34:49 PM",66.102.228.98/192.168.3.171;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro ,1903,18362.778,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0F6X5P ,OptiPlex 390,BRJ9KQ1,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz ,3.16 GB,Microsoft Remote Display Adapter,High Definition Audio Device,WDC WD5000AAKX-753CA1 ATA Device (465GB),PLDS DVD+-RW DS-8A5SH ATA Device,Realtek PCIe GbE Family Controller,C,F0:4D:A2:FD:10:3D (Primary),0,0,0,0,1,0,3,1,0,0
C-CHECKIN1,C-CHECKIN1,cranememorial.org,"May 8, 2020 1:21:13 AM","CRANEMEMORIAL\amedina (Since: May 3, 2020 9:45:39 PM)","May 3, 2020 9:20:00 PM",66.102.228.98/192.168.7.232;,Crane Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.815,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Pro ,Surface Pro,011198180253,Intel(R) Core(TM) m3-7Y30 CPU @ 1.00GHz ,3.93 GB,Intel(R) HD Graphics 615,Intel(R) Display Audio,THNSN0128GTYA TOSHIBA (119GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network)",C,53:4E:57:00:00:00 (Primary)C4:9D:ED:89:CE:39 C4:9D:ED:89:CE:3A ,0,0,0,0,1,0,3,1,0,0
